SALES_CHANNEL,TOTAL_PRICE,FINAL_RESULT,HOUR_OF_DAY,ACTIVE_WATCH_DURATION_MINS,ORDER_HOLD_DURATION_MINS,ACCOUNT_OPEN_TO_ORDER_MINS,CASECLOSE_TO_ORDERCLOSE_MINS,CASEOPEN_TO_CASECLOSE_MINS,Risk Label
TELESALES,0.0,GREEN,18,19.511607066635072,12.88,2.88,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,18,19.511607066635072,36.8472312529113,2590.03,4591.62403938334,4040.2939254951734,Good
TELESALES,639.51,GREEN,20,19.511607066635072,16.02,13.07,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,12,23.12,104.98,39930.8,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,23,19.511607066635072,36.8472312529113,1.75,4591.62403938334,4040.2939254951734,Good
TELESALES,195.63,GREEN,14,15.17,16.73,7.4,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,19.33,78.45,4271.23,4591.62403938334,4040.2939254951734,Good
ONLINE,47.76,YELLOW,1,19.511607066635072,11.98,480757.03,4591.62403938334,4040.2939254951734,Fraud
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,292349.63,4591.62403938334,4040.2939254951734,Collections
RETAIL,263.16,GREEN,17,17.22,18.13,192933.83,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,1.52,4591.62403938334,4040.2939254951734,Good
TELESALES,256.56,GREEN,0,17.82,19.97,254031.35,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,0,16.75,18.57,8975.55,4591.62403938334,4040.2939254951734,Good
RETAIL,1256.21,GREEN,13,22.32,45.92,2.23,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,21.65,62.05,17.23,4591.62403938334,4040.2939254951734,Good
ONLINE,860.76,GREEN,19,19.511607066635072,10.28,106935.85,4591.62403938334,4040.2939254951734,Good
TELESALES,1296.0,RED,18,19.511607066635072,15.95,7.88,148.93,3047.52,Good
ONLINE,0.0,GREEN,19,19.511607066635072,36.8472312529113,2.28,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,20,19.511607066635072,191.05,22065.62,4591.62403938334,4040.2939254951734,Good
RETAIL,1501.18,GREEN,2,23.72,30.08,26.73,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,36.8472312529113,519071.05,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,2,19.511607066635072,36.8472312529113,54012.77,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,16,19.511607066635072,14.85,51829.28,4591.62403938334,4040.2939254951734,Good
RETAIL,1062.34,GREEN,20,19.511607066635072,10.38,45.92,4591.62403938334,4040.2939254951734,Good
RETAIL,836.31,GREEN,18,22.8,23.57,6.53,4591.62403938334,4040.2939254951734,Good
ONLINE,1186.54,YELLOW,15,19.511607066635072,7.37,24497.18,1228.25,1810.43,Good
TELESALES,186.78,GREEN,15,15.82,45.9,7.65,4591.62403938334,4040.2939254951734,Good
RETAIL,959.14,GREEN,19,13.98,15.3,7424.87,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,24.92,33.28,13888.9,4591.62403938334,4040.2939254951734,Good
ONLINE,953.76,GREEN,7,19.511607066635072,12.57,297451.72,4591.62403938334,4040.2939254951734,Good
TELESALES,849.84,GREEN,22,19.511607066635072,13.3,4418.75,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,17,21.75,27.32,9.18,4591.62403938334,4040.2939254951734,Good
ONLINE,899.76,YELLOW,0,19.511607066635072,20.13,178861.0,1549.83,3793.1,Good
TELESALES,129.36,GREEN,19,19.511607066635072,19.43,101.73,4591.62403938334,4040.2939254951734,Good
RETAIL,635.76,GREEN,14,15.93,18.75,6.57,4591.62403938334,4040.2939254951734,Good
TELESALES,826.62,GREEN,16,19.511607066635072,17.08,144787.05,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,12,19.511607066635072,9.73,203813.07,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.83,21.28,12.23,4591.62403938334,4040.2939254951734,Good
ONLINE,799.92,GREEN,20,19.511607066635072,18.57,11661.97,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.75,22.23,2.48,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,23.1,24.82,4540.58,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,13,19.511607066635072,36.8472312529113,87620.05,4591.62403938334,4040.2939254951734,Good
TELESALES,131.46,GREEN,17,21.55,21.6,15.38,4591.62403938334,4040.2939254951734,Good
TELESALES,748.84,GREEN,17,19.511607066635072,17.93,3.83,4591.62403938334,4040.2939254951734,Good
TELESALES,263.76,YELLOW,15,19.511607066635072,9.92,982102.53,3996.97,1843.17,Good
TELESALES,1196.92,YELLOW,15,14.98,16.4,39.92,985.53,3380.18,Good
ONLINE,0.0,GREEN,15,19.511607066635072,36.8472312529113,4005.07,4591.62403938334,4040.2939254951734,Good
TELESALES,125.92,GREEN,23,19.511607066635072,10.58,4.33,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,19.511607066635072,36.8472312529113,2.45,4591.62403938334,4040.2939254951734,Good
TELESALES,1199.52,YELLOW,15,19.511607066635072,20.52,9929.87,227.57,2818.62,Good
ONLINE,794.76,GREEN,18,19.511607066635072,13.48,1033249.32,4591.62403938334,4040.2939254951734,Good
RETAIL,569.76,GREEN,16,16.0,57.57,2.17,4591.62403938334,4040.2939254951734,Good
ONLINE,127.49,GREEN,4,20.13,22.0,23302.35,4591.62403938334,4040.2939254951734,Good
TELESALES,688.71,GREEN,20,19.511607066635072,10.85,71739.27,4591.62403938334,4040.2939254951734,Good
TELESALES,377.04,YELLOW,20,19.1,24.6,250247.82,1665.43,2504.92,Good
RETAIL,373.54,GREEN,23,19.511607066635072,179.42,1.88,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,13,19.511607066635072,15.85,0.55,4591.62403938334,4040.2939254951734,Good
ONLINE,1073.59,GREEN,21,19.2,26.32,1.2,4591.62403938334,4040.2939254951734,Good
RETAIL,190.56,GREEN,19,26.27,29.12,683478.0,4591.62403938334,4040.2939254951734,Good
ONLINE,476.76,GREEN,14,19.511607066635072,20.7,854680.82,4591.62403938334,4040.2939254951734,Good
ONLINE,803.19,GREEN,17,19.511607066635072,42.57,909249.82,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,14.03,6.78,4591.62403938334,4040.2939254951734,Good
RETAIL,599.0,GREEN,19,19.511607066635072,11.62,60.88,4591.62403938334,4040.2939254951734,Good
RETAIL,1604.52,GREEN,17,19.511607066635072,13.32,4.77,4591.62403938334,4040.2939254951734,Good
RETAIL,870.46,GREEN,15,19.511607066635072,15.97,226725.37,4591.62403938334,4040.2939254951734,Good
ONLINE,1178.29,GREEN,19,19.511607066635072,14.48,11327.37,4591.62403938334,4040.2939254951734,Good
TELESALES,641.76,GREEN,20,17.33,18.68,5996.58,4591.62403938334,4040.2939254951734,Good
ONLINE,1208.82,GREEN,19,19.511607066635072,18.83,550915.75,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,17,19.511607066635072,36.8472312529113,9.2,4591.62403938334,4040.2939254951734,Good
ONLINE,1907.52,YELLOW,20,16.78,18.17,16876.0,1276.32,3081.5,Good
RETAIL,1099.92,GREEN,18,19.511607066635072,192.28,7.67,4591.62403938334,4040.2939254951734,Good
TELESALES,748.84,GREEN,22,18.07,19.88,37280.62,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,19.511607066635072,36.8472312529113,23.22,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,180.8,8.95,4591.62403938334,4040.2939254951734,Good
RETAIL,806.42,GREEN,21,19.511607066635072,14.55,13.95,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,10.47,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,12.48,49.57,4591.62403938334,4040.2939254951734,Good
RETAIL,1332.73,GREEN,20,19.511607066635072,178.15,2.5,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,36.8472312529113,11.93,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,18,19.511607066635072,7.55,14326.58,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,36.8472312529113,194570.4,4591.62403938334,4040.2939254951734,Good
RETAIL,54.41,GREEN,22,19.511607066635072,36.8472312529113,179648.02,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,19.55,24119.22,4591.62403938334,4040.2939254951734,Good
ONLINE,1314.04,GREEN,16,24.38,119.98,198731.33,4591.62403938334,4040.2939254951734,Good
RETAIL,1062.34,GREEN,18,19.511607066635072,6.87,4.32,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,21.58,22.88,103093.35,4591.62403938334,4040.2939254951734,Collections
ONLINE,641.76,GREEN,19,19.511607066635072,17.83,2.0,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,21.85,114.93,702481.88,4591.62403938334,4040.2939254951734,Good
RETAIL,1059.84,GREEN,20,20.22,21.97,697130.78,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,18,18.62,137.78,1.02,4591.62403938334,4040.2939254951734,Good
RETAIL,1688.22,GREEN,18,19.511607066635072,18.47,33014.4,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,19.511607066635072,36.8472312529113,16.75,4591.62403938334,4040.2939254951734,Good
TELESALES,638.09,GREEN,13,19.511607066635072,172.4,14.9,4591.62403938334,4040.2939254951734,Good
ONLINE,794.76,YELLOW,4,19.511607066635072,7.75,9324.12,1018.37,3968.07,Good
TELESALES,1059.84,GREEN,4,19.511607066635072,12.63,15.13,4591.62403938334,4040.2939254951734,Good
ONLINE,821.1,GREEN,15,19.511607066635072,8.67,236087.93,4591.62403938334,4040.2939254951734,Good
TELESALES,372.67,GREEN,15,18.88,37.23,908689.7,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,20,19.511607066635072,36.8472312529113,378184.78,4591.62403938334,4040.2939254951734,Good
RETAIL,1092.84,GREEN,1,19.511607066635072,14.28,1.73,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,13,16.95,102.07,7.07,4591.62403938334,4040.2939254951734,Good
ONLINE,802.26,GREEN,15,19.511607066635072,15.27,893627.4,4591.62403938334,4040.2939254951734,Good
ONLINE,1253.33,GREEN,16,19.511607066635072,8.63,2.23,4591.62403938334,4040.2939254951734,Good
TELESALES,1072.34,GREEN,19,23.78,25.22,849618.08,4591.62403938334,4040.2939254951734,Good
TELESALES,381.12,GREEN,18,20.37,112.55,139848.23,4591.62403938334,4040.2939254951734,Good
TELESALES,881.92,GREEN,17,19.511607066635072,19.53,10.38,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,23,19.511607066635072,36.8472312529113,213096.28,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,22.12,23.35,6.93,4591.62403938334,4040.2939254951734,Good
ONLINE,127.26,GREEN,13,19.65,21.88,292272.15,4591.62403938334,4040.2939254951734,Good
TELESALES,899.76,GREEN,19,24.05,23.33,7.22,4591.62403938334,4040.2939254951734,Good
TELESALES,252.48,GREEN,16,19.511607066635072,14.45,7.72,4591.62403938334,4040.2939254951734,Good
TELESALES,1059.84,GREEN,15,16.13,18.08,2.0,4591.62403938334,4040.2939254951734,Good
RETAIL,1283.52,GREEN,0,13.98,16.12,15.98,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,19.3,8663.57,4591.62403938334,4040.2939254951734,Good
TELESALES,526.32,GREEN,20,19.511607066635072,178.42,5.13,4591.62403938334,4040.2939254951734,Good
ONLINE,128.39,GREEN,17,15.58,18.08,34724.65,4591.62403938334,4040.2939254951734,Good
ONLINE,641.76,GREEN,11,19.511607066635072,16.22,32254.97,4591.62403938334,4040.2939254951734,Good
ONLINE,128.16,GREEN,23,19.511607066635072,121.35,411394.98,4591.62403938334,4040.2939254951734,Good
TELESALES,1353.04,GREEN,17,19.511607066635072,11.25,12282.27,4591.62403938334,4040.2939254951734,Good
ONLINE,819.13,GREEN,20,19.511607066635072,20.18,322229.92,4591.62403938334,4040.2939254951734,Good
RETAIL,748.84,GREEN,20,17.02,50.53,13264.47,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,7,19.511607066635072,36.8472312529113,0.72,4591.62403938334,4040.2939254951734,Good
TELESALES,655.26,GREEN,12,18.92,42.47,35930.72,4591.62403938334,4040.2939254951734,Good
ONLINE,263.52,GREEN,2,19.511607066635072,14.43,1.82,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,16.35,26.92,2.65,4591.62403938334,4040.2939254951734,Good
ONLINE,370.92,GREEN,14,19.511607066635072,25.03,1.32,4591.62403938334,4040.2939254951734,Good
ONLINE,802.26,GREEN,23,21.25,27.67,76474.8,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,36.8472312529113,0.72,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,16.43,41.52,206188.02,4591.62403938334,4040.2939254951734,Good
TELESALES,1088.02,RED,0,19.511607066635072,24.03,99720.82,1197.78,2709.85,Good
TELESALES,1176.92,GREEN,15,18.08,19.58,11088.53,4591.62403938334,4040.2939254951734,Good
RETAIL,599.76,GREEN,17,20.13,23.83,10.67,4591.62403938334,4040.2939254951734,Good
TELESALES,953.76,GREEN,18,20.58,21.98,4.75,4591.62403938334,4040.2939254951734,Good
TELESALES,254.16,GREEN,15,15.28,55.65,30133.7,4591.62403938334,4040.2939254951734,Good
TELESALES,1630.76,GREEN,3,19.511607066635072,13.28,304339.28,4591.62403938334,4040.2939254951734,Good
RETAIL,1196.92,GREEN,19,16.03,17.15,356773.82,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,6.67,2.27,4591.62403938334,4040.2939254951734,Good
ONLINE,641.76,RED,13,19.511607066635072,15.22,571105.82,1403.52,4447.78,Good
TELESALES,746.21,GREEN,17,19.511607066635072,10.73,1.48,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,16.0,18.1,4.67,4591.62403938334,4040.2939254951734,Good
ONLINE,126.96,GREEN,18,15.13,16.38,165.65,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,YELLOW,19,15.38,17.15,977833.27,1034.15,3068.77,Good
ONLINE,1012.58,GREEN,1,19.511607066635072,14.4,767544.22,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,12,20.55,22.67,300882.88,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,GREEN,17,19.511607066635072,159.43,5.6,4591.62403938334,4040.2939254951734,Good
RETAIL,603.96,GREEN,16,19.511607066635072,10.98,4.83,4591.62403938334,4040.2939254951734,Good
TELESALES,648.36,GREEN,18,21.45,22.62,274834.35,4591.62403938334,4040.2939254951734,Good
TELESALES,635.76,GREEN,18,16.98,22.43,5.53,4591.62403938334,4040.2939254951734,Good
RETAIL,802.26,GREEN,21,19.511607066635072,10.72,914097.35,4591.62403938334,4040.2939254951734,Good
ONLINE,2119.68,YELLOW,21,19.3,20.67,236322.15,1472.38,2613.77,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,61761.4,4591.62403938334,4040.2939254951734,Good
ONLINE,128.16,GREEN,11,19.511607066635072,15.72,43778.03,4591.62403938334,4040.2939254951734,Good
RETAIL,1066.09,GREEN,22,19.511607066635072,7.82,97974.08,4591.62403938334,4040.2939254951734,Good
RETAIL,877.92,GREEN,16,22.97,73.97,21268.57,4591.62403938334,4040.2939254951734,Good
ONLINE,1176.92,RED,21,19.511607066635072,11.75,159471.07,3047.27,3884.25,Good
TELESALES,0.0,GREEN,22,19.511607066635072,15.12,34470.68,4591.62403938334,4040.2939254951734,Good
ONLINE,130.79,YELLOW,23,23.1,24.73,469088.25,1040.73,2822.13,Good
ONLINE,833.92,RED,6,19.1,19.87,121321.65,1818.72,6480.05,Fraud
ONLINE,254.16,GREEN,20,19.511607066635072,12.9,21153.83,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,25.27,28.42,277079.1,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,1,19.511607066635072,17.55,2.45,4591.62403938334,4040.2939254951734,Good
RETAIL,2124.68,GREEN,20,19.511607066635072,15.85,1.68,4591.62403938334,4040.2939254951734,Good
ONLINE,646.26,GREEN,20,17.07,91.57,2.37,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,13,19.511607066635072,10.8,0.67,4591.62403938334,4040.2939254951734,Good
RETAIL,479.01,GREEN,15,24.1,139.57,376437.38,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,GREEN,18,19.511607066635072,19.17,16931.42,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,15.87,306818.77,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,14,19.511607066635072,7.85,751405.27,4591.62403938334,4040.2939254951734,Good
TELESALES,255.66,GREEN,23,19.511607066635072,12.42,12.95,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,20,19.511607066635072,23.47,170157.63,4591.62403938334,4040.2939254951734,Good
TELESALES,1176.92,GREEN,20,19.511607066635072,19.2,21.97,4591.62403938334,4040.2939254951734,Good
TELESALES,992.01,GREEN,19,19.511607066635072,14.88,29.73,4591.62403938334,4040.2939254951734,Good
TELESALES,699.84,GREEN,16,19.511607066635072,19.17,11.53,4591.62403938334,4040.2939254951734,Good
RETAIL,534.92,GREEN,22,19.511607066635072,10.95,349884.73,4591.62403938334,4040.2939254951734,Good
TELESALES,851.91,GREEN,3,19.511607066635072,14.62,126557.62,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,4,19.511607066635072,36.8472312529113,394497.68,4591.62403938334,4040.2939254951734,Good
TELESALES,1653.12,GREEN,16,19.511607066635072,187.92,2391.73,4591.62403938334,4040.2939254951734,Good
TELESALES,741.84,GREEN,3,19.511607066635072,16.13,609608.3,4591.62403938334,4040.2939254951734,Good
ONLINE,239.76,GREEN,1,20.55,20.13,885632.82,4591.62403938334,4040.2939254951734,Good
ONLINE,811.63,YELLOW,2,19.511607066635072,12.02,796741.35,960.23,4214.43,Good
ONLINE,476.76,GREEN,22,19.511607066635072,18.83,526633.43,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,3,19.511607066635072,7.63,1.02,4591.62403938334,4040.2939254951734,Good
TELESALES,1657.02,GREEN,22,20.1,142.12,1.78,4591.62403938334,4040.2939254951734,Good
ONLINE,254.16,GREEN,19,25.82,30.27,28669.35,4591.62403938334,4040.2939254951734,Good
RETAIL,869.92,GREEN,23,19.511607066635072,16.37,3.68,4591.62403938334,4040.2939254951734,Good
RETAIL,611.07,GREEN,0,22.0,21.98,404.12,4591.62403938334,4040.2939254951734,Good
ONLINE,371.86,GREEN,21,26.33,45.52,121271.35,4591.62403938334,4040.2939254951734,Good
TELESALES,1190.67,RED,17,19.511607066635072,14.68,27441.07,1496.42,3006.0,Good
ONLINE,1569.46,GREEN,6,19.511607066635072,70.97,283268.28,4591.62403938334,4040.2939254951734,Collections
RETAIL,259.79,GREEN,19,19.511607066635072,11.25,61946.52,4591.62403938334,4040.2939254951734,Good
TELESALES,870.85,GREEN,15,17.35,19.12,4.45,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,13.45,3.92,4591.62403938334,4040.2939254951734,Good
ONLINE,569.76,GREEN,23,19.511607066635072,9.4,466594.28,4591.62403938334,4040.2939254951734,Good
RETAIL,2437.97,YELLOW,20,23.42,33.85,5.8,1012.47,3129.73,Good
TELESALES,1176.92,GREEN,17,19.511607066635072,7.18,36.12,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,19.511607066635072,36.8472312529113,51906.35,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,4,19.511607066635072,36.8472312529113,279705.7,4591.62403938334,4040.2939254951734,Good
TELESALES,1059.84,GREEN,14,19.511607066635072,17.65,2.2,4591.62403938334,4040.2939254951734,Collections
RETAIL,749.76,GREEN,21,19.511607066635072,13.35,21.33,4591.62403938334,4040.2939254951734,Good
ONLINE,821.01,GREEN,3,19.511607066635072,13.02,26749.77,4591.62403938334,4040.2939254951734,Good
ONLINE,127.49,GREEN,0,18.6,88.75,47580.17,4591.62403938334,4040.2939254951734,Good
ONLINE,1360.14,GREEN,16,18.25,19.32,208368.95,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,22,16.32,17.65,5.2,4591.62403938334,4040.2939254951734,Good
RETAIL,1469.67,GREEN,19,19.511607066635072,11.5,2.48,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,19.511607066635072,17.23,459155.25,4591.62403938334,4040.2939254951734,Good
ONLINE,824.75,GREEN,2,19.511607066635072,10.5,33.25,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,36.8472312529113,85.12,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,3.23,4591.62403938334,4040.2939254951734,Good
ONLINE,254.16,GREEN,2,20.23,24.5,2.47,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,20.48,81.65,4.32,4591.62403938334,4040.2939254951734,Good
ONLINE,1066.09,GREEN,3,20.12,20.82,106555.82,4591.62403938334,4040.2939254951734,Good
ONLINE,799.45,GREEN,12,19.511607066635072,5.65,890342.62,4591.62403938334,4040.2939254951734,Good
RETAIL,1715.84,GREEN,2,19.511607066635072,17.9,7370.03,4591.62403938334,4040.2939254951734,Good
TELESALES,643.26,GREEN,20,16.73,18.47,229206.82,4591.62403938334,4040.2939254951734,Good
TELESALES,798.51,GREEN,0,19.511607066635072,8.53,528805.4,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,18,21.7,104.27,64245.62,4591.62403938334,4040.2939254951734,Good
TELESALES,1104.24,GREEN,16,19.511607066635072,14.05,11549.17,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,18,19.511607066635072,36.8472312529113,0.83,4591.62403938334,4040.2939254951734,Good
RETAIL,1074.84,GREEN,17,19.73,44.5,3.22,4591.62403938334,4040.2939254951734,Good
RETAIL,508.32,GREEN,21,19.511607066635072,25.75,2.03,4591.62403938334,4040.2939254951734,Good
ONLINE,603.96,RED,16,13.88,101.27,238635.9,3084.58,2974.07,Collections
ONLINE,259.56,GREEN,18,15.03,71.25,10.03,4591.62403938334,4040.2939254951734,Good
ONLINE,794.76,GREEN,14,19.511607066635072,8.78,1.23,4591.62403938334,4040.2939254951734,Good
ONLINE,1088.02,RED,3,19.511607066635072,20.37,16141.35,1065.13,5334.68,Collections
RETAIL,741.84,GREEN,14,19.511607066635072,15.97,4103.27,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,GREEN,17,20.22,21.75,7350.33,4591.62403938334,4040.2939254951734,Good
TELESALES,128.39,GREEN,15,19.511607066635072,7.15,3.12,4591.62403938334,4040.2939254951734,Good
TELESALES,741.84,GREEN,23,19.511607066635072,14.07,10358.92,4591.62403938334,4040.2939254951734,Good
ONLINE,661.26,GREEN,17,21.2,21.33,709911.8,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,13,19.511607066635072,13.52,5.15,4591.62403938334,4040.2939254951734,Good
